OTU,mean.group1.,variance.group1.,stderr.group1.,mean.group2.,variance.group2.,stderr.group2.,p.value,sum.groupmeans,FDR.q.value,Taxonomy
Otu087,0.000338,0,0.000237,0.002902,6.70E-05,0.002902,0.758242,1.999994,1,Bacteria(100);Actinobacteria(100);Actinobacteria(100);Coriobacteriales(100);Coriobacteriaceae(100);Senegalimassilia(100);
Otu088,5.60E-05,0,3.70E-05,0,0,0,0.499993,1.999994,1,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Howardella(100);
Otu089,8.50E-05,0,4.10E-05,2.80E-05,0,2.80E-05,0.624989,1.999994,1,Bacteria(100);Proteobacteria(100);Betaproteobacteria(100);Betaproteobacteria_unclassified(100);Betaproteobacteria_unclassified(100);Betaproteobacteria_unclassified(100);
Otu093,8.50E-05,0,5.90E-05,0.000197,0,0.000131,0.343715,1.999994,1,Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(100);Leuconostocaceae(100);Weissella(100);
Otu094,5.60E-05,0,5.60E-05,0,0,0,0.499993,1.999994,1,Bacteria(100);Firmicutes(100);Erysipelotrichia(100);Erysipelotrichales(100);Erysipelotrichaceae(100);Turicibacter(100);
Otu095,0,0,0,2.80E-05,0,2.80E-05,1,1.999994,1,Bacteria(100);Proteobacteria(100);Deltaproteobacteria(100);Desulfovibrionales(100);Desulfovibrionaceae(100);Desulfovibrionaceae_unclassified(100);
Otu098,5.60E-05,0,5.60E-05,2.80E-05,0,2.80E-05,1,1.999994,1,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Flavonifractor(100);
Otu101,0.000141,0,0.000141,0.000282,1.00E-06,0.000251,0.482517,1.999994,1,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Anaerostipes(100);
Otu102,0.000169,0,8.20E-05,0.000197,0,0.000116,1,1.999994,1,Bacteria(100);Actinobacteria(100);Actinobacteria(100);Coriobacteriales(100);Coriobacteriaceae(100);Slackia(100);
Otu105,0.000423,0,0.000156,0.000366,0,0.00017,0.759241,1.999994,1,Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Pseudomonadales(100);Moraxellaceae(100);Acinetobacter(100);
