OTU,mean.group1.,variance.group1.,stderr.group1.,mean.group2.,variance.group2.,stderr.group2.,p.value,sum.groupmeans,FDR.q.value,Taxonomy
Otu042,0.000113,0,8.50E-05,0.007916,0.000493,0.007852,0.6004,2.000001,0.983787952,Bacteria(100);Actinobacteria(100);Actinobacteria(100);Coriobacteriales(100);Coriobacteriaceae(100);Coriobacteriaceae_unclassified(100);
Otu060,0.000254,0,0.000197,0.000423,1.00E-06,0.000254,0.597403,2.000001,0.983787952,Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Rikenellaceae(100);Alistipes(100);
Otu033,0.006198,3.30E-05,0.002019,0.009015,0.000127,0.00399,0.618382,2.000001,0.988354698,Bacteria(100);Firmicutes(100);Erysipelotrichia(100);Erysipelotrichales(100);Erysipelotrichaceae(100);Holdemanella(100);
Otu070,2.80E-05,0,2.80E-05,8.50E-05,0,4.10E-05,0.624989,2.000001,0.988354698,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Clostridiales_Incertae_Sedis_XIII(100);Clostridiales_Incertae_Sedis_XIII_unclassified(100);
Otu131,8.50E-05,0,5.90E-05,2.80E-05,0,2.80E-05,0.624989,2.000001,0.988354698,Bacteria(100);Actinobacteria(100);Actinobacteria(100);Coriobacteriales(100);Coriobacteriaceae(100);Paraeggerthella(100);
Otu003,0.089728,0.003308,0.020333,0.099955,0.018042,0.047489,0.849151,2.000001,1,Bacteria(100);Firmicutes(100);Negativicutes(100);Selenomonadales(100);Veillonellaceae(100);Veillonellaceae_unclassified(100);
Otu004,0.037497,0.000384,0.006924,0.038032,0.000227,0.005332,0.961039,2.000001,1,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Ruminococcaceae_unclassified(100);
Otu005,0.018819,0.00026,0.005699,0.015636,0.000105,0.003625,0.659341,2.000001,1,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Lachnospiraceae_unclassified(100);
Otu007,0.053753,0.002278,0.016874,0.053781,0.003224,0.020075,0.997003,2.000001,1,Bacteria(100);Firmicutes(100);Negativicutes(100);Selenomonadales(100);Veillonellaceae(100);Megasphaera(100);
Otu008,0.00786,3.80E-05,0.002179,0.008395,7.30E-05,0.003031,0.888112,2.000001,1,Bacteria(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);
Otu009,0.003155,8.00E-06,0.001015,0.002817,5.00E-06,0.000791,0.807193,2.000001,1,Bacteria(100);Firmicutes(100);Firmicutes_unclassified(100);Firmicutes_unclassified(100);Firmicutes_unclassified(100);Firmicutes_unclassified(100);
Otu012,0.010114,0.000158,0.004438,0.00786,7.00E-05,0.002957,0.714286,2.000001,1,Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Pasteurellales(100);Pasteurellaceae(100);Pasteurellaceae_unclassified(100);
Otu015,0.00031,0,0.000217,0.028172,0.00632,0.028108,0.734266,2.000001,1,Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Porphyromonadaceae(100);Parabacteroides(100);
