OTU,mean.group1.,variance.group1.,stderr.group1.,mean.group2.,variance.group2.,stderr.group2.,p.value,sum.groupmeans,FDR.q.value,Taxonomy
Otu017,0.000601,1.00E-06,0.000601,0.000563,1.00E-06,0.000563,0.981429,2.000001,1,Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Bacteroidales_unclassified(100);Bacteroidales_unclassified(100);
Otu018,0.000301,0,0.000199,0.000225,0,0.000225,0.928857,2.000001,1,Bacteria(100);Firmicutes(100);Negativicutes(100);Selenomonadales(100);Acidaminococcaceae(100);Phascolarctobacterium(100);
Otu019,0.017354,0.000245,0.00904,0.000563,0,0.000338,0.095683,2.000001,1,Bacteria(100);Actinobacteria(100);Actinobacteria(100);Bifidobacteriales(100);Bifidobacteriaceae(100);Bifidobacterium(100);
Otu021,7.50E-05,0,7.50E-05,0,0,0,1,2.000001,1,Bacteria(100);Actinobacteria(100);Actinobacteria(100);Coriobacteriales(100);Coriobacteriaceae(100);Olsenella(100);
Otu022,0.016678,0.000291,0.009845,0.035497,0.00218,0.033018,0.802952,2.000001,1,Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(100);Streptococcaceae(100);Streptococcus(100);
Otu025,0.000301,0,0.000301,0,0,0,0.509889,2.000001,1,Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Porphyromonadaceae(100);Porphyromonadaceae_unclassified(100);
Otu026,0.000301,0,0.00015,0.000225,0,0.000225,0.91173,2.000001,1,Bacteria(100);Proteobacteria(100);Epsilonproteobacteria(100);Campylobacterales(100);Campylobacteraceae(100);Campylobacter(100);
Otu027,0.000676,0,0.00026,0.000338,0,0.000338,0.708365,2.000001,1,Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(100);Lactobacillales_unclassified(100);Lactobacillales_unclassified(100);
Otu028,0.127188,0.008917,0.05452,0.280257,0.062523,0.176809,0.68881,2.000001,1,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Clostridiaceae_1(100);Clostridium_sensu_stricto(100);
Otu029,7.50E-05,0,7.50E-05,0,0,0,1,2.000001,1,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Butyricicoccus(100);
Otu030,0.010968,0.000332,0.010521,0.004395,3.50E-05,0.004169,0.795,2.000001,1,Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Bacteroidaceae(100);Bacteroides(100);
Otu031,0.000225,0,0.00013,0.000113,0,0.000113,0.756317,2.000001,1,Bacteria(100);Proteobacteria(100);Deltaproteobacteria(100);Desulfovibrionales(100);Desulfovibrionaceae(100);Desulfovibrio(100);
Otu035,0.014274,8.60E-05,0.005343,0.047667,0.004374,0.046766,0.742143,2.000001,1,Bacteria(100);Firmicutes(100);Negativicutes(100);Selenomonadales(100);Veillonellaceae(100);Veillonella(100);
Otu036,0.00015,0,0.00015,0,0,0,0.519978,2.000001,1,Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(100);Lactobacillaceae(100);Lactobacillaceae_unclassified(100);
Otu037,0.00015,0,7.50E-05,0,0,0,0.519978,2.000001,1,Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Aeromonadales(100);Succinivibrionaceae(100);Succinivibrio(100);
Otu039,0,0,0,0.000113,0,0.000113,0.4,2.000001,1,Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Prevotellaceae(100);Prevotellaceae_unclassified(100);
Otu041,0.001202,4.00E-06,0.001091,0,0,0,0.225206,2.000001,1,Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Enterobacteriales(100);Enterobacteriaceae(100);Escherichia/Shigella(100);
Otu042,0.009391,0.000149,0.007039,0.049245,0.004674,0.048343,0.696968,2.000001,1,Bacteria(100);Actinobacteria(100);Actinobacteria(100);Coriobacteriales(100);Coriobacteriaceae(100);Coriobacteriaceae_unclassified(100);
Otu044,0.002554,2.00E-05,0.002554,0.000676,1.00E-06,0.000676,0.737381,2.000001,1,Bacteria(100);Proteobacteria(100);Epsilonproteobacteria(100);Campylobacterales(100);Helicobacteraceae(100);Helicobacter(100);
Otu050,0,0,0,0.000113,0,0.000113,0.4,2.000001,1,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridia_unclassified(100);Clostridia_unclassified(100);Clostridia_unclassified(100);
Otu051,0.038389,0.001927,0.025344,0.056006,0.001626,0.02851,0.842413,2.000001,1,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Coprococcus(100);
Otu052,7.50E-05,0,7.50E-05,0,0,0,1,2.000001,1,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Peptostreptococcaceae(100);Terrisporobacter(100);
Otu054,0.062129,0.006978,0.048227,0.035497,0.002456,0.035046,0.861413,2.000001,1,Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Enterobacteriales(100);Enterobacteriaceae(100);Enterobacteriaceae_unclassified(100);
Otu055,7.50E-05,0,7.50E-05,0,0,0,1,2.000001,1,Bacteria(100);Synergistetes(100);Synergistia(100);Synergistales(100);Synergistaceae(100);Pyramidobacter(100);
Otu063,0,0,0,0.000113,0,0.000113,0.4,2.000001,1,Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Porphyromonadaceae(100);Butyricimonas(100);
Otu070,0.108407,0.020548,0.08276,0.135227,0.024892,0.111562,0.948111,2.000001,1,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Clostridiales_Incertae_Sedis_XIII(100);Clostridiales_Incertae_Sedis_XIII_unclassified(100);
Otu073,0.009691,0.000282,0.009691,0.000789,0,0.000113,0.645333,2.000001,1,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Peptostreptococcaceae(100);Peptostreptococcaceae_unclassified(100);
Otu074,0.000977,2.00E-06,0.000866,0.004395,3.50E-05,0.004169,0.705048,2.000001,1,Bacteria(100);Actinobacteria(100);Actinobacteria(100);Actinomycetales(100);Actinomycetaceae(100);Actinomyces(100);
Otu075,0,0,0,0.000113,0,0.000113,0.4,2.000001,1,Bacteria(100);Actinobacteria(100);Actinobacteria(100);Actinomycetales(100);Corynebacteriaceae(100);Corynebacterium(100);
Otu078,0.000451,1.00E-06,0.000451,0,0,0,0.280762,2.000001,1,Bacteria(100);Firmicutes(100);Negativicutes(100);Selenomonadales(100);Veillonellaceae(100);Allisonella(100);
Otu082,0.003456,2.10E-05,0.002668,0.000676,0,0.000225,0.248,2.000001,1,Bacteria(100);Spirochaetes(100);Spirochaetia(100);Spirochaetales(100);Spirochaetaceae(100);Spirochaetaceae_unclassified(100);
Otu084,7.50E-05,0,7.50E-05,0,0,0,1,2.000001,1,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Peptococcaceae_1(100);Peptococcus(100);
Otu085,0.000301,0,0.000301,0,0,0,0.509889,2.000001,1,Bacteria(100);Proteobacteria(100);Betaproteobacteria(100);Burkholderiales(100);Sutterellaceae(100);Sutterella(100);
Otu089,0.001052,2.00E-06,0.000717,0.003493,2.10E-05,0.003268,0.730841,2.000001,1,Bacteria(100);Proteobacteria(100);Betaproteobacteria(100);Betaproteobacteria_unclassified(100);Betaproteobacteria_unclassified(100);Betaproteobacteria_unclassified(100);
Otu092,0.003756,1.20E-05,0.002017,0.003831,2.00E-05,0.003155,0.990714,2.000001,1,Bacteria(100);Firmicutes(100);Negativicutes(100);Selenomonadales(100);Veillonellaceae(100);Anaerovibrio(100);
Otu093,0.000301,0,0.000301,0,0,0,0.509889,2.000001,1,Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(100);Leuconostocaceae(100);Weissella(100);
Otu096,0.005935,0.000106,0.005935,0,0,0,0.490905,2.000001,1,Bacteria(100);Synergistetes(100);Synergistia(100);Synergistales(100);Synergistaceae(100);Synergistes(100);
Otu098,0.000301,0,0.000301,0.001352,4.00E-06,0.001352,0.718302,2.000001,1,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Flavonifractor(100);
Otu104,0.003306,3.30E-05,0.003306,0,0,0,0.490905,2.000001,1,Bacteria(100);Proteobacteria(100);Betaproteobacteria(100);Burkholderiales(100);Burkholderiales_unclassified(100);Burkholderiales_unclassified(100);
