OTU,mean.group1.,variance.group1.,stderr.group1.,mean.group2.,variance.group2.,stderr.group2.,p.value,sum.groupmeans,FDR.q.value,Taxonomy
Otu131,5.60E-05,0,5.60E-05,0,0,0,1,1.999993,1,Bacteria(100);Actinobacteria(100);Actinobacteria(100);Coriobacteriales(100);Coriobacteriaceae(100);Paraeggerthella(100);
Otu135,0.000113,0,6.50E-05,0.000958,1.00E-06,0.000454,0.068012,1.999993,1,Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(100);Lactobacillaceae(100);Pediococcus(100);
Otu138,0.001859,5.00E-06,0.001074,0.002705,1.20E-05,0.001738,0.777174,1.999993,1,Bacteria(100);Proteobacteria(100);Betaproteobacteria(100);Burkholderiales(100);Comamonadaceae(100);Comamonadaceae_unclassified(100);
Otu145,5.60E-05,0,5.60E-05,0.000394,1.00E-06,0.000394,0.519919,1.999993,1,Bacteria(100);Firmicutes(100);Erysipelotrichia(100);Erysipelotrichales(100);Erysipelotrichaceae(100);Clostridium_XVIII(100);
Otu148,0.000225,0,0.000159,0.000563,0,0.00035,0.505384,1.999993,1,Bacteria(100);Fusobacteria(100);Fusobacteriia(100);Fusobacteriales(100);Leptotrichiaceae(100);Leptotrichia(100);
Otu162,0.000113,0,6.50E-05,0,0,0,0.499986,1.999993,1,Bacteria(100);Spirochaetes(100);Spirochaetia(100);Spirochaetales(100);Spirochaetales_unclassified(100);Spirochaetales_unclassified(100);
Otu165,5.60E-05,0,5.60E-05,0,0,0,1,1.999993,1,Bacteria(100);Proteobacteria(100);Alphaproteobacteria(100);Sphingomonadales(100);Sphingomonadaceae(100);Sphingobium(100);
Otu167,0,0,0,5.60E-05,0,5.60E-05,1,1.999993,1,Bacteria(100);Proteobacteria(100);Betaproteobacteria(100);Burkholderiales(100);Comamonadaceae(100);Variovorax(100);
Otu173,0.000169,0,0.000169,0,0,0,0.249979,1.999993,1,Bacteria(100);Proteobacteria(100);Alphaproteobacteria(100);Rhodobacterales(100);Rhodobacteraceae(100);Rhodobacter(100);
Otu181,0.000113,0,0.000113,0,0,0,0.499986,1.999993,1,Bacteria(100);Proteobacteria(100);Alphaproteobacteria(100);Rhodobacterales(100);Rhodobacteraceae(100);Rhodobacteraceae_unclassified(100);
Otu191,0.003719,5.50E-05,0.003719,0,0,0,0.394349,1.999993,1,Bacteria(100);Actinobacteria(100);Actinobacteria(100);Actinomycetales(100);Pseudonocardiaceae(100);Pseudonocardia(100);
Otu193,0.001127,3.00E-06,0.000797,0,0,0,0.194965,1.999993,1,Bacteria(100);Proteobacteria(100);Betaproteobacteria(100);Burkholderiales(100);Alcaligenaceae(100);Achromobacter(100);
Otu195,0.000113,0,0.000113,0,0,0,0.499986,1.999993,1,Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(100);Aerococcaceae(100);Aerococcus(100);
Otu198,0,0,0,5.60E-05,0,5.60E-05,1,1.999993,1,Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Cardiobacteriales(100);Cardiobacteriaceae(100);Suttonella(100);
Otu210,5.60E-05,0,5.60E-05,0,0,0,1,1.999993,1,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Eisenbergiella(100);
Otu229,5.60E-05,0,5.60E-05,0.000113,0,0.000113,1,1.999993,1,Bacteria(100);Proteobacteria(100);Betaproteobacteria(100);Burkholderiales(100);Oxalobacteraceae(100);Oxalobacter(100);
Otu230,0.006142,0.000108,0.005186,0.002141,1.80E-05,0.002141,0.595814,1.999993,1,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Clostridiales_Incertae_Sedis_XI(100);Ezakiella(100);
Otu302,5.60E-05,0,5.60E-05,0,0,0,1,1.999993,1,Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(100);Carnobacteriaceae(100);Carnobacteriaceae_unclassified(100);
