OTU,mean.group1.,variance.group1.,stderr.group1.,mean.group2.,variance.group2.,stderr.group2.,p.value,sum.groupmeans,FDR.q.value,Taxonomy
Otu059,0.001465,6.00E-06,0.001184,0.001202,2.00E-06,0.000751,0.923977,2,1,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Subdoligranulum(100);
Otu065,0.003888,5.40E-05,0.003664,0.001653,7.00E-06,0.001541,0.751195,2,1,Bacteria(100);Actinobacteria(100);Actinobacteria(100);Coriobacteriales(100);Coriobacteriaceae(100);Collinsella(100);
Otu074,5.60E-05,0,5.60E-05,0,0,0,1,2,1,Bacteria(100);Actinobacteria(100);Actinobacteria(100);Actinomycetales(100);Actinomycetaceae(100);Actinomyces(100);
Otu077,0.001972,1.00E-05,0.001554,0.002629,2.10E-05,0.002629,0.898563,2,1,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Fusicatenibacter(100);
Otu080,5.60E-05,0,5.60E-05,0,0,0,1,2,1,Bacteria(100);Firmicutes(100);Negativicutes(100);Selenomonadales(100);Acidaminococcaceae(100);Acidaminococcaceae_unclassified(100);
Otu082,5.60E-05,0,5.60E-05,0,0,0,1,2,1,Bacteria(100);Spirochaetes(100);Spirochaetia(100);Spirochaetales(100);Spirochaetaceae(100);Spirochaetaceae_unclassified(100);
Otu083,0.002761,1.70E-05,0.002079,0.002329,1.60E-05,0.002329,0.939161,2,1,Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Porphyromonadaceae(100);Odoribacter(100);
Otu090,5.60E-05,0,5.60E-05,0,0,0,1,2,1,Bacteria(100);Firmicutes(100);Erysipelotrichia(100);Erysipelotrichales(100);Erysipelotrichaceae(100);Catenibacterium(100);
Otu094,0.002141,7.00E-06,0.001319,0.003531,3.30E-05,0.003308,0.82531,2,1,Bacteria(100);Firmicutes(100);Erysipelotrichia(100);Erysipelotrichales(100);Erysipelotrichaceae(100);Turicibacter(100);
Otu095,0.000113,0,0.000113,7.50E-05,0,7.50E-05,1,2,1,Bacteria(100);Proteobacteria(100);Deltaproteobacteria(100);Desulfovibrionales(100);Desulfovibrionaceae(100);Desulfovibrionaceae_unclassified(100);
Otu105,5.60E-05,0,5.60E-05,7.50E-05,0,7.50E-05,1,2,1,Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Pseudomonadales(100);Moraxellaceae(100);Acinetobacter(100);
Otu109,5.60E-05,0,5.60E-05,0,0,0,1,2,1,Bacteria(100);Proteobacteria(100);Betaproteobacteria(100);Neisseriales(100);Neisseriaceae(100);Neisseria(100);
Otu127,5.60E-05,0,5.60E-05,0,0,0,1,2,1,Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Pseudomonadales(100);Moraxellaceae(100);Moraxella(100);
Otu170,5.60E-05,0,5.60E-05,0,0,0,1,2,1,Bacteria(100);Actinobacteria(100);Actinobacteria(100);Actinomycetales(100);Actinomycetaceae(100);Trueperella(100);
Otu173,5.60E-05,0,5.60E-05,7.50E-05,0,7.50E-05,1,2,1,Bacteria(100);Proteobacteria(100);Alphaproteobacteria(100);Rhodobacterales(100);Rhodobacteraceae(100);Rhodobacter(100);
Otu229,5.60E-05,0,5.60E-05,0,0,0,1,2,1,Bacteria(100);Proteobacteria(100);Betaproteobacteria(100);Burkholderiales(100);Oxalobacteraceae(100);Oxalobacter(100);
Otu295,5.60E-05,0,5.60E-05,0,0,0,1,2,1,Bacteria(100);Actinobacteria(100);Actinobacteria(100);Actinomycetales(100);Brevibacteriaceae(100);Brevibacterium(100);
