OTU,mean.group1.,variance.group1.,stderr.group1.,mean.group2.,variance.group2.,stderr.group2.,p.value,sum.groupmeans,FDR.q.value,Taxonomy
Otu005,0.018819,0.00026,0.005699,0.031424,0.000674,0.009811,0.277268,1.999994,0.976942909,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Lachnospiraceae_unclassified(100);
Otu014,0.003775,1.70E-05,0.001449,0.006697,3.20E-05,0.002139,0.267963,1.999994,0.976942909,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Roseburia(100);
Otu018,0.007606,4.10E-05,0.002269,0.005119,1.60E-05,0.001502,0.444659,1.999994,0.976942909,Bacteria(100);Firmicutes(100);Negativicutes(100);Selenomonadales(100);Acidaminococcaceae(100);Phascolarctobacterium(100);
Otu019,0.032877,0.000324,0.006367,0.04514,0.001085,0.012451,0.471073,1.999994,0.976942909,Bacteria(100);Actinobacteria(100);Actinobacteria(100);Bifidobacteriales(100);Bifidobacteriaceae(100);Bifidobacterium(100);
Otu022,0.004789,5.30E-05,0.002565,0.00982,0.000215,0.00554,0.508427,1.999994,0.976942909,Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(100);Streptococcaceae(100);Streptococcus(100);
Otu025,0.007015,5.50E-05,0.002624,0.01642,0.000693,0.009949,0.444659,1.999994,0.976942909,Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Porphyromonadaceae(100);Porphyromonadaceae_unclassified(100);
Otu030,0.000225,0,9.50E-05,0.001545,1.40E-05,0.001434,0.438537,1.999994,0.976942909,Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Bacteroidaceae(100);Bacteroides(100);
Otu031,0.003522,1.50E-05,0.00136,0.002028,2.00E-06,0.000516,0.344061,1.999994,0.976942909,Bacteria(100);Proteobacteria(100);Deltaproteobacteria(100);Desulfovibrionales(100);Desulfovibrionaceae(100);Desulfovibrio(100);
Otu032,0.007466,2.70E-05,0.00182,0.011269,7.40E-05,0.003258,0.348451,1.999994,0.976942909,Bacteria(100);Firmicutes(100);Negativicutes(100);Selenomonadales(100);Acidaminococcaceae(100);Acidaminococcus(100);
Otu041,0,0,0,0.000354,1.00E-06,0.000354,0.368439,1.999994,0.976942909,Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Enterobacteriales(100);Enterobacteriaceae(100);Escherichia/Shigella(100);
