OTU,mean.group1.,variance.group1.,stderr.group1.,mean.group2.,variance.group2.,stderr.group2.,p.value,sum.groupmeans,FDR.q.value,Taxonomy
Otu123,0.000676,1.00E-06,0.000411,0.000254,0,9.00E-05,0.369973,1.999999,0.848503652,Bacteria(100);Proteobacteria(100);Betaproteobacteria(100);Burkholderiales(100);Oxalobacteraceae(100);Oxalobacteraceae_unclassified(100);
Otu124,0,0,0,5.60E-05,0,5.60E-05,0.502215,1.999999,0.848503652,Bacteria(100);Proteobacteria(100);Betaproteobacteria(100);Neisseriales(100);Neisseriaceae(100);Neisseriaceae_unclassified(100);
Otu134,3.20E-05,0,3.20E-05,0,0,0,0.466667,1.999999,0.848503652,Bacteria(100);Proteobacteria(100);Alphaproteobacteria(100);Rhodospirillales(100);Reyranella(100);Reyranella_unclassified(100);
Otu136,3.20E-05,0,3.20E-05,0,0,0,0.466667,1.999999,0.848503652,Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(100);Enterococcaceae(100);Enterococcaceae_unclassified(100);
Otu137,3.20E-05,0,3.20E-05,0,0,0,0.466667,1.999999,0.848503652,Bacteria(100);Proteobacteria(100);Betaproteobacteria(100);Burkholderiales(100);Sutterellaceae(100);Parasutterella(100);
Otu138,0.000161,0,0.000127,8.50E-05,0,4.10E-05,0.48578,1.999999,0.848503652,Bacteria(100);Proteobacteria(100);Betaproteobacteria(100);Burkholderiales(100);Comamonadaceae(100);Comamonadaceae_unclassified(100);
Otu152,3.20E-05,0,3.20E-05,0,0,0,0.466667,1.999999,0.848503652,Bacteria(100);Actinobacteria(100);Actinobacteria(100);Coriobacteriales(100);Coriobacteriaceae(100);Eggerthella(100);
Otu154,3.20E-05,0,3.20E-05,0,0,0,0.466667,1.999999,0.848503652,Bacteria(100);Fusobacteria(100);Fusobacteriia(100);Fusobacteriales(100);Fusobacteriaceae(100);Fusobacteriaceae_unclassified(100);
Otu203,6.40E-05,0,6.40E-05,0,0,0,0.217774,1.999999,0.848503652,Bacteria(100);Proteobacteria(100);Alphaproteobacteria(100);Sphingomonadales(100);Sphingomonadaceae(100);Sphingomonas(100);
Otu204,0,0,0,0.000451,2.00E-06,0.000451,0.379108,1.999999,0.848503652,Bacteria(100);Proteobacteria(100);Alphaproteobacteria(100);Sphingomonadales(100);Sphingomonadaceae(100);Novosphingobium(100);
Otu230,0,0,0,8.50E-05,0,8.50E-05,0.253322,1.999999,0.848503652,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Clostridiales_Incertae_Sedis_XI(100);Ezakiella(100);
Otu048,0.000644,1.00E-06,0.000363,0.000958,0,0.000194,0.533257,1.999999,0.868447114,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Ruminococcus2(100);
Otu021,0.006761,4.30E-05,0.002465,0.004705,1.50E-05,0.001384,0.554662,1.999999,0.890584056,Bacteria(100);Actinobacteria(100);Actinobacteria(100);Coriobacteriales(100);Coriobacteriaceae(100);Olsenella(100);
Otu009,0.001256,1.00E-06,0.000329,0.001662,2.00E-06,0.000498,0.585919,1.999999,0.896614275,Bacteria(100);Firmicutes(100);Firmicutes_unclassified(100);Firmicutes_unclassified(100);Firmicutes_unclassified(100);Firmicutes_unclassified(100);
Otu012,0.002833,1.10E-05,0.001268,0.004451,2.80E-05,0.001887,0.566824,1.999999,0.896614275,Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Pasteurellales(100);Pasteurellaceae(100);Pasteurellaceae_unclassified(100);
Otu015,0.000129,0,9.70E-05,0.000225,0,0.000128,0.629203,1.999999,0.896614275,Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Porphyromonadaceae(100);Parabacteroides(100);
Otu024,0.008275,0.000302,0.00657,0.017692,0.001473,0.013569,0.616297,1.999999,0.896614275,Bacteria(100);Firmicutes(100);Negativicutes(100);Selenomonadales(100);Veillonellaceae(100);Selenomonas(100);
Otu035,0.001191,4.00E-06,0.000742,0.00262,3.40E-05,0.002051,0.599554,1.999999,0.896614275,Bacteria(100);Firmicutes(100);Negativicutes(100);Selenomonadales(100);Veillonellaceae(100);Veillonella(100);
